,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
339,0.5,13.616332,100.0,19,session_2,62,2,Lee2019_MI,AIR LLE
340,0.5,12.822963,100.0,20,session_1,62,2,Lee2019_MI,AIR LLE
341,0.5,12.343471,100.0,20,session_2,62,2,Lee2019_MI,AIR LLE
342,0.5,10.054651,100.0,21,session_1,62,2,Lee2019_MI,AIR LLE
343,0.5,14.690578,100.0,21,session_2,62,2,Lee2019_MI,AIR LLE
344,0.5,11.582611,100.0,22,session_1,62,2,Lee2019_MI,AIR LLE
345,0.5,13.318916,100.0,22,session_2,62,2,Lee2019_MI,AIR LLE
346,0.5,11.794238,100.0,23,session_1,62,2,Lee2019_MI,AIR LLE
347,0.5,11.970615,100.0,23,session_2,62,2,Lee2019_MI,AIR LLE
348,0.5,10.355941,100.0,24,session_1,62,2,Lee2019_MI,AIR LLE
349,0.5,15.93403,100.0,24,session_2,62,2,Lee2019_MI,AIR LLE
350,0.5,11.444239,100.0,25,session_1,62,2,Lee2019_MI,AIR LLE
351,0.5,12.966315,100.0,25,session_2,62,2,Lee2019_MI,AIR LLE
352,0.5,14.723685,100.0,26,session_1,62,2,Lee2019_MI,AIR LLE
353,0.5,11.723625,100.0,26,session_2,62,2,Lee2019_MI,AIR LLE
354,0.5,11.8123,100.0,27,session_1,62,2,Lee2019_MI,AIR LLE
355,0.5,13.019602,100.0,27,session_2,62,2,Lee2019_MI,AIR LLE
356,0.5,11.937822,100.0,28,session_1,62,2,Lee2019_MI,AIR LLE
357,0.5,12.239835,100.0,28,session_2,62,2,Lee2019_MI,AIR LLE
