,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
313,0.40400952,15.125346,200.0,3,1B,13,2,BNCI2015-001,AIR LLE
314,0.558886,14.052308,200.0,4,0A,13,2,BNCI2015-001,AIR LLE
315,0.5426023,15.150448,200.0,4,1B,13,2,BNCI2015-001,AIR LLE
316,0.3470432,15.197322,200.0,5,0A,13,2,BNCI2015-001,AIR LLE
317,0.39103138,14.827485,200.0,5,1B,13,2,BNCI2015-001,AIR LLE
318,0.5933756,14.415675,200.0,6,0A,13,2,BNCI2015-001,AIR LLE
319,0.51339775,16.264261,200.0,6,1B,13,2,BNCI2015-001,AIR LLE
320,0.43386543,16.512323,200.0,7,0A,13,2,BNCI2015-001,AIR LLE
321,0.41769215,16.893997,200.0,7,1B,13,2,BNCI2015-001,AIR LLE
322,0.648316,35.899323,400.0,8,0A,13,2,BNCI2015-001,AIR LLE
323,0.55756986,39.56939,400.0,8,1B,13,2,BNCI2015-001,AIR LLE
324,0.5657517,27.350544,400.0,8,2C,13,2,BNCI2015-001,AIR LLE
325,0.48765686,44.75939,400.0,9,0A,13,2,BNCI2015-001,AIR LLE
326,0.5147656,39.84092,400.0,9,1B,13,2,BNCI2015-001,AIR LLE
327,0.5211373,34.351933,400.0,9,2C,13,2,BNCI2015-001,AIR LLE
328,0.50687695,39.978333,400.0,10,0A,13,2,BNCI2015-001,AIR LLE
329,0.53491026,31.948223,400.0,10,1B,13,2,BNCI2015-001,AIR LLE
330,0.482817,34.983818,400.0,10,2C,13,2,BNCI2015-001,AIR LLE
