,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
327,0.5,7.580619,100.0,13,session_2,62,2,Lee2019_MI,GLE LLE
328,0.5,7.281927,100.0,14,session_1,62,2,Lee2019_MI,GLE LLE
329,0.5,7.893772,100.0,14,session_2,62,2,Lee2019_MI,GLE LLE
330,0.5,10.778979,100.0,15,session_1,62,2,Lee2019_MI,GLE LLE
331,0.5,8.393154,100.0,15,session_2,62,2,Lee2019_MI,GLE LLE
332,0.5,7.710429,100.0,16,session_1,62,2,Lee2019_MI,GLE LLE
333,0.5,8.066702,100.0,16,session_2,62,2,Lee2019_MI,GLE LLE
334,0.5,6.6508436,100.0,17,session_1,62,2,Lee2019_MI,GLE LLE
335,0.5,6.3411226,100.0,17,session_2,62,2,Lee2019_MI,GLE LLE
336,0.5,6.86913,100.0,18,session_1,62,2,Lee2019_MI,GLE LLE
337,0.5,6.9732084,100.0,18,session_2,62,2,Lee2019_MI,GLE LLE
338,0.5,6.884049,100.0,19,session_1,62,2,Lee2019_MI,GLE LLE
339,0.5,7.444456,100.0,19,session_2,62,2,Lee2019_MI,GLE LLE
340,0.5,9.248997,100.0,20,session_1,62,2,Lee2019_MI,GLE LLE
341,0.5,9.290347,100.0,20,session_2,62,2,Lee2019_MI,GLE LLE
342,0.5,8.578097,100.0,21,session_1,62,2,Lee2019_MI,GLE LLE
343,0.5,8.179553,100.0,21,session_2,62,2,Lee2019_MI,GLE LLE
344,0.5,7.784592,100.0,22,session_1,62,2,Lee2019_MI,GLE LLE
345,0.5,8.441105,100.0,22,session_2,62,2,Lee2019_MI,GLE LLE
346,0.5,7.0455003,100.0,23,session_1,62,2,Lee2019_MI,GLE LLE
347,0.5,5.438409,100.0,23,session_2,62,2,Lee2019_MI,GLE LLE
348,0.5,10.8771925,100.0,24,session_1,62,2,Lee2019_MI,GLE LLE
349,0.5,7.9560566,100.0,24,session_2,62,2,Lee2019_MI,GLE LLE
350,0.5,7.7893248,100.0,25,session_1,62,2,Lee2019_MI,GLE LLE
351,0.5,7.772168,100.0,25,session_2,62,2,Lee2019_MI,GLE LLE
